body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU9738718	0	0	1	0	0	0	0	1	5	0	0	1	2	0	2	0	0	0	0	0	1	4	0	0	6	2	0	0	2	5	2	3	4	5	1	0	0	2	1	0	4	0	0	0	1	0	6	4	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	1	0	1	0	2	2	1	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	3	0	0	2	4	1	0	0	1	0	1	2	0	1	0	3	0	0	0	0	3	3	0	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU973872	0	1	0	0	0	0	0	0	1	0	0	6	0	1	0	0	0	7	0	0	0	0	0	0	0	1	0	0	4	5	0	0	2	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	1	2	0	0	0	1	0	0	2	1	1	1	0	2	0	0	0	0	3	2	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	25	0	0	0	0	0	0	0	0	10	12	1	0	0	2	1	2	3	2	0	2	1	1	4	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	13	1	1	0	0	7	3	0	0	0	1	0	0	0	0	1	4	16	3	1	0	10	62	1	6	0	0	0	0
OTU9738789	0	0	0	0	11	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	5	3	2	2	1	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	6	2	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	12	0	3	0	2	1	0	0	0	0	0	0	0	0	4	0	8	0	0	0	2	0	6	1	2	4	2	3	0	0	6	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU9738864	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	4	0	0	5	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	1	3	135	25	28	178	2	4	0	2	0	16	1	22	20	41	1	2	0	1	1	9	0	1	0	0	0	0	0	12	0	0	1	3	1	0	2	5	0	1	47	9	0	0	0	34	0	0	0	1	1	2	9	27	3	0	0	0	0	0	2	0	0	0	1	3	0	0	0	18	25	55	59	106	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	4	3	0	0	1	0	1	0	1	0	1	2	1	0	0	0	0	0	3	0	0	0	0	5	0	0	2	3	0	0	0	0	1	1	13	1	8	8	2	0	1	0	4	5	3	1	0	0	0	0	2	0	1	3	1	1	2	0	4	3	0	0	0	0	1	12	0	1
OTU9738869	2	0	3	12	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	5	0	0	1	3	0	0	0	9	0	5	0	0	5	6	1	0	0	2	1	0	0	2	0	6	0	0	7	2	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	9	0	0	0	0	7	7	0	0	0	0	23	45	13	6	0	0	0	0	0	3	1	0	3	0	1	1	1	2	3	4	0	0	11	1	0	0	2	6	0	0	2	14	0	0	0	0	2	0	0	0	2	11	0	0	0	3	0	0	0	1	0	0	9	3	0	0	0	1	0	0	1	0	4	5	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	0	0	1	0	5	1	0	2	0	0	0	0	0	0	0	0	0	4	46	20	0	0	0	0	0	0	1	1	0	0
OTU9738871	0	0	0	1	48	1	51	51	237	37	7	3	181	8	62	1	2	2	3	0	18	60	0	1	38	3	60	12	13	14	204	93	4	5	24	6	2	0	5	6	7	0	0	0	19	0	20	2	0	0	8	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	3	13	0	3	0	1	2	2	0	1	0	0	0	0	0	3	0	3	0	6	0	6	0	4	0	0	0	0	0	4	0	6	3	7	0	0	0	0	1	1	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	6	1	1	0	0	0	0	0	1	1	0	1	1	0	3	0	4	0	0	0	0	0	2	0	0	0	3	5	8	1	0	0	0	0	1	0	1	0	0	0	0	1	3	0	0	2	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	1	0	0	1	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	13	0	0	0	1	0	1	0	0	0	0	0
OTU9738888	0	0	0	0	2	0	3	1	11	0	3	5	1	2	9	1	0	2	0	0	3	3	1	0	7	2	14	10	0	1	12	17	6	4	1	1	12	8	18	14	24	4	2	0	9	5	18	4	4	1	1	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	7	2	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	1	1	9	3	29	16	0	0	23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	0	0	2	0	0	0	0	0	0	0	2	0	1	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU9738908	8	3	6	0	4	4	0	0	34	2	3	16	2	5	2	3	3	6	0	2	2	2	9	4	0	0	1	0	0	3	1	2	3	1	1	0	2	1	1	0	1	6	0	1	0	2	0	9	13	12	0	2	0	1	1	20	1	0	1	1	1	4	0	1	3	2	0	1	0	1	0	0	0	4	2	4	5	14	1	4	0	0	0	0	0	3	0	3	0	1	4	0	6	2	1	1	0	0	4	12	1	2	1	0	5	5	5	4	1	0	6	7	11	5	1	4	10	2	1	1	9	30	4	4	0	4	2	4	0	0	0	1	11	2	2	3	12	11	1	2	11	6	1	5	0	2	13	8	0	0	0	4	0	3	0	8	3	4	2	1	3	3	0	2	0	0	1	2	0	2	11	2	0	0	0	3	0	2	0	0	0	0	0	0	1	1	0	1	2	4	0	0	0	1	0	0	8	0	3	1	3	1	0	0	1	2	6	5	5	1	2	1	1	3	0	1	0	0	10	5	0	0	4	8	1	1	0	0	0	0
OTU9738934	1	2	4	0	22	0	69	40	11	0	22	38	12	17	63	9	1	9	1	0	25	38	50	26	116	146	58	17	35	39	59	70	47	91	50	82	17	16	51	35	84	14	12	2	26	15	167	148	45	99	19	104	4	1	1	0	8	2	34	24	9	3	13	83	10	0	11	9	12	9	16	3	2	2	2	2	6	0	8	0	0	28	1	2	24	2	3	3	2	2	84	31	31	1	4	3	3	6	41	51	0	0	2	0	2	0	7	0	2	0	4	0	18	11	11	20	11	15	13	17	5	2	24	14	1	4	8	1	4	18	2	0	3	5	84	7	125	61	32	40	1	0	46	23	25	0	19	9	21	24	56	37	0	0	14	3	75	61	100	103	73	117	10	10	16	1	32	30	0	2	23	4	1	2	105	52	12	35	33	9	0	0	25	26	5	8	26	1	13	3	1	2	1	7	14	3	46	55	21	1	3	6	36	17	5	12	5	0	15	11	31	40	61	41	8	9	7	0	9	4	2	2	5	30	1	1	0	0	15	6
OTU973894	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	11	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	0	1	0	2	0	0	0	2	2	2	0	0	0	0	0	1	0	0	3	11	0	5	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	5	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	8	0	5	3	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	7	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	1	0	0
OTU9738941	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	4	17	0	0	0	0	0	2	1	7	23	21	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	5	1	2	1	6	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	2	4	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	3	1	5	1	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU9738971	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	1	0	5	18	7	0	0	0	0	0	0	0	0	0	0	4	1	2	0	7	0	0	0	0	1	0	1	0	0	2	0	2	0	0	0	0	2	0	0	2	1	2	4	20	0	0	1	0	0	1	0	0	1	0	0	0	0	1	23	2	0	0	1	0	17	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	9	0	3	0	3	1	0	18	28	0	0	0	6	0	2	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	4	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	3	2	4	11	0	0	0	0	0	0	0	1	1	4	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0
OTU973900	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	5	1	2	0	0	0	2	3	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	3	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	7	4	2	3	0	1	2	2	0	0	0	0	0	0	0	0	0	1	1	0	2	6	5	1	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU9739002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	10	8	0	0	5	1	0	0	3	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	1	2	0	0	0	2	1	3	0	7	1	0	0	15	0	1	2	0	0	0	0	4	1	0	0	0	1	0	0	5	4	0	0	2	0	4	1	4	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU9739007	2	1	0	3	0	2	0	0	10	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	5	4	0	0	0	3	1	0	2	0	0	0	1	0	0	0	0	0	1	3	4	1	7	11	7	2	2	12	0	0	0	0	0	1	0	29	3	5	0	1	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	3	4	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	2	2	8	2	4	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	5	0	0	3	1	0	0	0	0	0	1	2	1	4	3	0	0	0	1	5	8	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0
OTU9739047	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	6	5	0	0	7	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	0	2	0	0	0	1	1	0	2	0	0	0	1	6	2
OTU9739075	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	4	4	3	2	7	1	10	7	0	0	0	0	0	1	0	3	0	1	6	1	4	2	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	5	1	3	0	0	0	0	0	0	0	0	7	0	0	0	2	2	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	38	0	0	0	0	0	0	16	23	0	0	9	0	18	1	0	0	0	0	14	0	1	1	2	7	0	0	14	0	0	0	16	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	7	0	2	0	0	0	1	3	1	0	0	0	0	2	49	8	5	0	0	1	1	0	0	0	0	1	0	2	0	0	0	12	1	2	1	0	0	0	0	2	10	0	0	1	0	3	0	2	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0
OTU9739091	1	1	1	0	14	1	9	7	0	0	0	16	0	0	1	0	0	0	25	43	0	3	0	0	9	25	3	1	1	3	2	0	1	12	9	4	10	7	14	11	0	6	0	0	1	8	1	30	8	3	1	2	0	0	0	0	1	3	1	0	2	2	1	20	0	0	0	0	1	2	1	1	0	0	0	0	0	0	2	1	8	3	6	1	0	1	0	6	8	4	4	0	1	0	2	1	0	0	2	4	0	0	1	0	4	0	2	0	0	0	0	0	1	2	7	25	0	15	5	4	2	1	1	11	0	2	1	4	0	4	0	0	1	6	5	0	6	7	0	0	0	0	1	7	0	0	73	2	0	8	2	6	0	0	0	0	2	2	15	3	4	3	0	5	26	24	7	1	0	0	2	1	1	0	1	1	0	0	27	21	0	0	25	5	6	49	1	2	46	46	0	0	1	9	0	0	0	2	1	0	1	0	2	0	2	1	0	1	0	1	7	12	32	36	0	1	3	1	4	5	0	0	5	54	0	0	0	0	16	1
OTU9739125	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	1	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	1	4	0	0	0	1	1	0	0	0	0	5	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	3	7	0	0	0	1	9	2	0	0	0	0	0	0	0	1	0	0	4	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	1
OTU9739154	0	0	0	0	0	0	3	0	4	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	1	1	6	0	2	0	1	1	16	0	5	0	0	10	0	0	0	0	0	0	0	1	8	2	0	0	8	3	0	0	15	1	0	0	2	0	2	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	28	4	0	0	0	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	10	0	0	0	1	0
OTU9739156	1	1	0	0	0	0	5	0	15	0	0	4	0	1	0	0	5	2	0	1	1	4	0	0	0	0	0	1	4	2	0	2	2	4	0	0	4	2	1	6	0	1	0	0	4	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	14	0	0	0	2	0	0	0	4	9	1	2	7	0	1	1	0	6	31	0	0	0	0	0	1	0	2	0	4	0	0	0	0	7	4	4	0	0	1	0	1	15	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	10	20	0	4	1	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0
OTU9739237	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	8	0	2	1	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	0	3	0	0	1	2	0	0	0	2	0	0	0	0	0	0	6	4	1	1	0	0	1	0	1	0	0	0	2	1	0	0	0	1	0	0	2	0	0	0	5	2	0	5	0	0	3	5	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	3	2	4	0	1	0	0	0	1	0	0	0	3	0	0	0	0	1	1
OTU973924	0	0	2	0	6	1	1	1	8	0	0	3	0	0	2	1	3	1	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	1	1	1	0	0	3	3	3	0	0	0	2	1	1	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	0	0	0	2	0	10	7	0	0	0	0	0	1	0	0	4	0	0	1	11	2	0	0	3	0	4	0	1	2	4	2	0	0	3	0	1	1	0	0	1	2	0	0	2	0	0	0	3	1	0	0	0	0	0	1	0	0	6	11	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	8	0	0	0	0	0	0
OTU9739246	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	13	18	1	1	2	0	1	4	0	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	2	2	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	2	8	0	0	0	2	1	2	0	1	6	0	1	0	0	0	0	6	2	0	0	3	0	4	0	0	1	3	0	1	5	1	0	4	3	6	0	0	0	1	1	0	0	0	2	3	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	2	0	0	6	2	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	5	0	0	10	0	2	3	9	0	0	6	0	3	3	0	0	9	31	0	0	1	2	2	0
OTU9739299	0	0	0	0	0	0	0	2	4	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	2	1	4	0	0	0	0	0	0	1	1	6	0	1	3	0	9	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	1	1	3	30	19	0	1	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1
